1, 740,   4.999822
3, 740,    3.0000
4, 740,    2.2181
2, 740,   24.9878
1, 750,   5.069233
3, 750,    3.0000
4, 750,    2.2499
2, 750,   24.7921
1, 760,   5.138100
3, 760,    3.0000
4, 760,    2.2804
2, 760,   24.5993
1, 770,   5.206431
3, 770,    3.0000
4, 770,    2.3097
2, 770,   24.4092
1, 780,   5.274234
3, 780,    3.0000
4, 780,    2.3378
2, 780,   24.2218
1, 790,   5.341517
3, 790,    3.0000
4, 790,    2.3647
2, 790,   24.0371
1, 800,   5.408287
3, 800,    3.0000
4, 800,    2.3906
2, 800,   23.8549
1, 810,   5.474551
3, 810,    3.0000
4, 810,    2.4154
2, 810,   23.6754
1, 820,   5.540315
3, 820,    3.0000
4, 820,    2.4392
2, 820,   23.4983
1, 830,   5.605589
3, 830,    3.0000
4, 830,    2.4620
2, 830,   23.3238
1, 840,   5.670377
3, 840,    3.0000
4, 840,    2.4839
2, 840,   23.1517
1, 850,   5.734687
3, 850,    3.0000
4, 850,    2.5049
2, 850,   22.9820
1, 860,   5.798526
3, 860,    3.0000
4, 860,    2.5250
2, 860,   22.8147
1, 870,   5.861900
3, 870,    3.0000
4, 870,    2.5443
2, 870,   22.6497
1, 880,   5.924816
3, 880,    3.0000
4, 880,    2.5629
2, 880,   22.4870
1, 890,   5.987280
3, 890,    3.0000
4, 890,    2.5807
2, 890,   22.3265
1, 900,   6.049298
3, 900,    3.0000
4, 900,    2.5977
2, 900,    0.0000
1, 910,   6.049298
3, 910,    2.8890
4, 910,    2.6118
2, 910,    0.0000
1, 920,   6.049298
3, 920,    2.7853
4, 920,    2.6209
2, 920,    0.0000
1, 930,   6.049298
3, 930,    2.6884
4, 930,    2.6256
2, 930,    0.0000
1, 940,   6.049298
3, 940,    2.5978
4, 940,    2.6263
2, 940,    0.0000
1, 950,   6.049298
3, 950,    2.5132
4, 950,    2.6234
2, 950,    0.0000
1, 960,   6.049298
3, 960,    2.4340
4, 960,    2.6173
2, 960,    0.0000
1, 970,   6.049298
3, 970,    2.3599
4, 970,    2.6083
2, 970,    0.0000
1, 980,   6.049298
3, 980,    2.2906
4, 980,    2.5967
2, 980,    0.0000
1, 990,   6.049298
3, 990,    2.2257
4, 990,    2.5829
2, 990,    0.0000
1, 1000,   6.049298
3, 1000,    2.1650
4, 1000,    2.5671
2, 1000,    0.0000
1, 1010,   6.049298
3, 1010,    2.1080
4, 1010,    2.5496
2, 1010,    0.0000
1, 1020,   6.049298
3, 1020,    2.0547
4, 1020,    2.5305
2, 1020,    0.0000
1, 1030,   6.049298
3, 1030,    2.0047
4, 1030,    2.5101
2, 1030,    8.4274
1, 1040,   6.072707
3, 1040,    2.0000
4, 1040,    2.4894
2, 1040,    9.2832
1, 1050,   6.098494
3, 1050,    2.0000
4, 1050,    2.4695
2, 1050,    9.2564
1, 1060,   6.124206
3, 1060,    2.0000
4, 1060,    2.4504
2, 1060,    9.2297
1, 1070,   6.149844
3, 1070,    2.0000
4, 1070,    2.4321
2, 1070,    9.2032
1, 1080,   6.175409
3, 1080,    2.0000
4, 1080,    2.4145
2, 1080,    9.1769
1, 1090,   6.200900
3, 1090,    2.0000
4, 1090,    2.3976
2, 1090,    9.1508
1, 1100,   6.226319
3, 1100,    2.0000
4, 1100,    2.3814
2, 1100,    9.1248
1, 1110,   6.251665
3, 1110,    2.0000
4, 1110,    2.3659
2, 1110,    9.0989
1, 1120,   6.276940
3, 1120,    2.0000
4, 1120,    2.3510
2, 1120,    9.0732
1, 1130,   6.302144
3, 1130,    2.0000
4, 1130,    2.3367
2, 1130,    9.0477
1, 1140,   6.327276
3, 1140,    2.0000
4, 1140,    2.3230
2, 1140,    9.0224
1, 1150,   6.352338
3, 1150,    2.0000
4, 1150,    2.3099
2, 1150,    8.9971
1, 1160,   6.377330
3, 1160,    2.0000
4, 1160,    2.2973
2, 1160,    8.9721
1, 1170,   6.402253
3, 1170,    2.0000
4, 1170,    2.2852
2, 1170,    8.9472
1, 1180,   6.427106
3, 1180,    2.0000
4, 1180,    2.2736
2, 1180,    8.9224
1, 1190,   6.451891
3, 1190,    2.0000
4, 1190,    2.2624
2, 1190,    8.8978
1, 1200,   6.476607
3, 1200,    2.0000
4, 1200,    2.2518
2, 1200,    8.8733
1, 1210,   6.501255
3, 1210,    2.0000
4, 1210,    2.2415
2, 1210,    8.8490
1, 1220,   6.525835
3, 1220,    2.0000
4, 1220,    2.2317
2, 1220,    8.8248
1, 1230,   6.550349
3, 1230,    2.0000
4, 1230,    2.2223
2, 1230,    8.8008
1, 1240,   6.574795
3, 1240,    2.0000
4, 1240,    2.2132
2, 1240,    8.7769
1, 1250,   6.599176
3, 1250,    2.0000
4, 1250,    2.2045
2, 1250,    8.7531
1, 1260,   6.623490
3, 1260,    2.0000
4, 1260,    2.1962
2, 1260,    8.7295
1, 1270,   6.647738
3, 1270,    2.0000
4, 1270,    2.1882
2, 1270,    8.7060
1, 1280,   6.671922
3, 1280,    2.0000
4, 1280,    2.1806
2, 1280,    8.6826
1, 1290,   6.696040
3, 1290,    2.0000
4, 1290,    2.1732
2, 1290,    8.6594
1, 1300,   6.720094
3, 1300,    2.0000
4, 1300,    2.1662
2, 1300,    8.6363
1, 1310,   6.744084
3, 1310,    2.0000
4, 1310,    2.1594
2, 1310,    8.6133
1, 1321,   6.770402
3, 1321,    2.0000
4, 1321,    2.1523
2, 1321,    8.5870
1, 1331,   6.794255
3, 1331,    2.0000
4, 1331,    2.1461
2, 1331,    8.5655
1, 1341,   6.818048
3, 1341,    2.0000
4, 1341,    2.1401
2, 1341,    8.5430
1, 1351,   6.841779
3, 1351,    2.0000
4, 1351,    2.1344
2, 1351,    8.5205
1, 1361,   6.865447
3, 1361,    2.0000
4, 1361,    2.1290
2, 1361,    8.4982
1, 1371,   6.889053
3, 1371,    2.0000
4, 1371,    2.1237
2, 1371,    8.4760
1, 1381,   6.912597
3, 1381,    2.0000
4, 1381,    2.1187
2, 1381,    8.4539
1, 1391,   6.936080
3, 1391,    2.0000
4, 1391,    2.1139
2, 1391,    8.4319
1, 1401,   6.959502
3, 1401,    2.0000
4, 1401,    2.1092
2, 1401,    8.4101
1, 1411,   6.982864
3, 1411,    2.0000
4, 1411,    2.1048
2, 1411,    8.3883
1, 1421,   7.006165
3, 1421,    2.0000
4, 1421,    2.1005
2, 1421,    8.3667
1, 1431,   7.029406
3, 1431,    2.0000
4, 1431,    2.0964
2, 1431,    8.3452
1, 1441,   7.052587
3, 1441,    2.0000
4, 1441,    2.0925
2, 1441,    8.3238
1, 1451,   7.075709
3, 1451,    2.0000
4, 1451,    2.0887
2, 1451,    8.3026
1, 1461,   7.098771
3, 1461,    2.0000
4, 1461,    2.0851
2, 1461,    8.2814
1, 1471,   7.121775
3, 1471,    2.0000
4, 1471,    2.0817
2, 1471,    8.2604
1, 1481,   7.144721
3, 1481,    2.0000
4, 1481,    2.0783
2, 1481,    8.2394
1, 1491,   7.167608
3, 1491,    2.0000
4, 1491,    2.0751
2, 1491,    8.2186
1, 1501,   7.190437
3, 1501,    2.0000
4, 1501,    2.0721
2, 1501,    8.1979
1, 1511,   7.213209
3, 1511,    2.0000
4, 1511,    2.0691
2, 1511,    8.1772
1, 1521,   7.235924
3, 1521,    2.0000
4, 1521,    2.0663
2, 1521,    8.1567
1, 1531,   7.258581
3, 1531,    2.0000
4, 1531,    2.0636
2, 1531,    8.1363
1, 1541,   7.281182
3, 1541,    2.0000
4, 1541,    2.0610
2, 1541,    8.1160
1, 1551,   7.303726
3, 1551,    2.0000
4, 1551,    2.0586
2, 1551,    8.0958
1, 1561,   7.326215
3, 1561,    2.0000
4, 1561,    2.0562
2, 1561,    8.0757
1, 1571,   7.348647
3, 1571,    2.0000
4, 1571,    2.0539
2, 1571,    8.0557
1, 1581,   7.371024
3, 1581,    2.0000
4, 1581,    2.0517
2, 1581,    8.0358
1, 1591,   7.393346
3, 1591,    2.0000
4, 1591,    2.0496
2, 1591,    8.0160
1, 1601,   7.415612
3, 1601,    2.0000
4, 1601,    2.0476
2, 1601,    7.9963
1, 1611,   7.437824
3, 1611,    2.0000
4, 1611,    2.0456
2, 1611,    7.9767
1, 1621,   7.459982
3, 1621,    2.0000
4, 1621,    2.0438
2, 1621,    7.9571
1, 1631,   7.482085
3, 1631,    2.0000
4, 1631,    2.0420
2, 1631,    7.9377
1, 1641,   7.504134
3, 1641,    2.0000
4, 1641,    2.0403
2, 1641,    7.9184
1, 1651,   7.526130
3, 1651,    2.0000
4, 1651,    2.0386
2, 1651,    7.8992
1, 1661,   7.548072
3, 1661,    2.0000
4, 1661,    2.0371
2, 1661,    7.8800
1, 1671,   7.569961
3, 1671,    2.0000
4, 1671,    2.0356
2, 1671,    7.8610
1, 1681,   7.591797
3, 1681,    2.0000
4, 1681,    2.0341
2, 1681,    7.8420
1, 1691,   7.613580
3, 1691,    2.0000
4, 1691,    2.0327
2, 1691,    7.8232
1, 1701,   7.635311
3, 1701,    2.0000
4, 1701,    2.0314
2, 1701,    7.8044
1, 1711,   7.656990
3, 1711,    2.0000
4, 1711,    2.0301
2, 1711,    7.7857
1, 1721,   7.678617
3, 1721,    2.0000
4, 1721,    2.0289
2, 1721,    7.7671
1, 1731,   7.700192
3, 1731,    2.0000
4, 1731,    2.0277
2, 1731,    7.7486
1, 1741,   7.721716
3, 1741,    2.0000
4, 1741,    2.0266
2, 1741,    7.7302
1, 1751,   7.743189
3, 1751,    2.0000
4, 1751,    2.0255
2, 1751,    7.7118
1, 1761,   7.764610
3, 1761,    2.0000
4, 1761,    2.0245
2, 1761,    7.6936
1, 1771,   7.785981
3, 1771,    2.0000
4, 1771,    2.0235
2, 1771,    7.6754
1, 1781,   7.807302
3, 1781,    2.0000
4, 1781,    2.0225
2, 1781,    7.6573
1, 1791,   7.828572
3, 1791,    2.0000
4, 1791,    2.0216
2, 1791,    7.6393
1, 1800,   7.847671
3, 1800,    2.0000
4, 1800,    2.0208
2, 1800,    0.0000
1, 1810,   7.847671
3, 1810,    1.9618
4, 1810,    2.0192
2, 1810,    0.0000
1, 1820,   7.847671
3, 1820,    1.9260
4, 1820,    2.0161
2, 1820,    0.0000
1, 1830,   7.847671
3, 1830,    1.8923
4, 1830,    2.0117
2, 1830,    0.0000
1, 1840,   7.847671
3, 1840,    1.8607
4, 1840,    2.0062
2, 1840,    0.0000
1, 1850,   7.847671
3, 1850,    1.8309
4, 1850,    1.9997
2, 1850,    0.0000
1, 1860,   7.847671
3, 1860,    1.8029
4, 1860,    1.9922
2, 1860,    0.0000
1, 1870,   7.847671
3, 1870,    1.7766
4, 1870,    1.9840
2, 1870,    0.0000
1, 1880,   7.847671
3, 1880,    1.7517
4, 1880,    1.9750
2, 1880,    0.0000
1, 1890,   7.847671
3, 1890,    1.7283
4, 1890,    1.9655
2, 1890,    0.0000
1, 1900,   7.847671
3, 1900,    1.7062
4, 1900,    1.9553
2, 1900,    0.0000
1, 1910,   7.847671
3, 1910,    1.6854
4, 1910,    1.9448
2, 1910,    0.0000
1, 1920,   7.847671
3, 1920,    1.6657
4, 1920,    1.9338
2, 1920,    0.0000
1, 1930,   7.847671
3, 1930,    1.6471
4, 1930,    1.9225
2, 1930,    0.0000
1, 1940,   7.847671
3, 1940,    1.6295
4, 1940,    1.9109
2, 1940,    0.0000
1, 1950,   7.847671
3, 1950,    1.6128
4, 1950,    1.8991
2, 1950,    0.0000
1, 1960,   7.847671
3, 1960,    1.5970
4, 1960,    1.8872
2, 1960,    0.0000
1, 1970,   7.847671
3, 1970,    1.5820
4, 1970,    1.8750
2, 1970,    0.0000
1, 1980,   7.847671
3, 1980,    1.5678
4, 1980,    1.8628
2, 1980,    0.0000
1, 1990,   7.847671
3, 1990,    1.5542
4, 1990,    1.8505
2, 1990,    0.0000
1, 2000,   7.847671
3, 2000,    1.5414
4, 2000,    1.8382
2, 2000,    0.0000
1, 2010,   7.847671
3, 2010,    1.5291
4, 2010,    1.8259
2, 2010,    0.0000
1, 2020,   7.847671
3, 2020,    1.5175
4, 2020,    1.8136
2, 2020,    0.0000
1, 2030,   7.847671
3, 2030,    1.5064
4, 2030,    1.8013
2, 2030,    0.0000
1, 2040,   7.847671
3, 2040,    1.4957
4, 2040,    1.7891
2, 2040,    0.0000
1, 2050,   7.847671
3, 2050,    1.4856
4, 2050,    1.7769
2, 2050,    0.0000
1, 2060,   7.847671
3, 2060,    1.4759
4, 2060,    1.7649
2, 2060,    0.0000
1, 2070,   7.847671
3, 2070,    1.4666
4, 2070,    1.7529
2, 2070,    0.0000
1, 2080,   7.847671
3, 2080,    1.4577
4, 2080,    1.7411
2, 2080,    0.0000
1, 2090,   7.847671
3, 2090,    1.4491
4, 2090,    1.7294
2, 2090,    0.0000
1, 2100,   7.847671
3, 2100,    1.4409
4, 2100,    1.7178
2, 2100,    0.0000
1, 2110,   7.847671
3, 2110,    1.4330
4, 2110,    1.7064
2, 2110,    0.0000
1, 2120,   7.847671
3, 2120,    1.4254
4, 2120,    1.6951
2, 2120,    0.0000
1, 2130,   7.847671
3, 2130,    1.4181
4, 2130,    1.6840
2, 2130,    0.0000
1, 2140,   7.847671
3, 2140,    1.4111
4, 2140,    1.6730
2, 2140,    0.0000
1, 2150,   7.847671
3, 2150,    1.4042
4, 2150,    1.6622
2, 2150,    0.0000
1, 2160,   7.847671
3, 2160,    1.3977
4, 2160,    1.6516
2, 2160,    0.0000
1, 2170,   7.847671
3, 2170,    1.3913
4, 2170,    1.6411
2, 2170,    0.0000
1, 2180,   7.847671
3, 2180,    1.3851
4, 2180,    1.6308
2, 2180,    0.0000
1, 2190,   7.847671
3, 2190,    1.3791
4, 2190,    1.6207
2, 2190,    0.0000
1, 2200,   7.847671
3, 2200,    1.3733
4, 2200,    1.6107
2, 2200,    0.0000
1, 2210,   7.847671
3, 2210,    1.3677
4, 2210,    1.6010
2, 2210,    0.0000
1, 2220,   7.847671
3, 2220,    1.3622
4, 2220,    1.5913
2, 2220,    0.0000
1, 2230,   7.847671
3, 2230,    1.3569
4, 2230,    1.5819
2, 2230,    0.0000
1, 2240,   7.847671
3, 2240,    1.3517
4, 2240,    1.5727
2, 2240,    0.0000
1, 2250,   7.847671
3, 2250,    1.3467
4, 2250,    1.5636
2, 2250,    0.0000
1, 2260,   7.847671
3, 2260,    1.3417
4, 2260,    1.5546
2, 2260,    0.0000
1, 2270,   7.847671
3, 2270,    1.3369
4, 2270,    1.5459
2, 2270,    0.0000
1, 2280,   7.847671
3, 2280,    1.3322
4, 2280,    1.5373
2, 2280,    0.0000
1, 2290,   7.847671
3, 2290,    1.3276
4, 2290,    1.5288
2, 2290,    0.0000
1, 2300,   7.847671
3, 2300,    1.3231
4, 2300,    1.5205
2, 2300,    0.0000
1, 2310,   7.847671
3, 2310,    1.3187
4, 2310,    1.5124
2, 2310,    0.0000
1, 2320,   7.847671
3, 2320,    1.3144
4, 2320,    1.5045
2, 2320,    0.0000
1, 2330,   7.847671
3, 2330,    1.3102
4, 2330,    1.4966
2, 2330,    0.0000
1, 2340,   7.847671
3, 2340,    1.3061
4, 2340,    1.4890
2, 2340,    0.0000
1, 2350,   7.847671
3, 2350,    1.3020
4, 2350,    1.4814
2, 2350,    0.0000
1, 2360,   7.847671
3, 2360,    1.2980
4, 2360,    1.4740
2, 2360,    0.0000
1, 2370,   7.847671
3, 2370,    1.2941
4, 2370,    1.4668
2, 2370,    0.0000
1, 2380,   7.847671
3, 2380,    1.2902
4, 2380,    1.4597
2, 2380,    0.0000
1, 2390,   7.847671
3, 2390,    1.2864
4, 2390,    1.4527
2, 2390,    0.0000
1, 2400,   7.847671
3, 2400,    1.2827
4, 2400,    1.4459
2, 2400,    0.0000
1, 2410,   7.847671
3, 2410,    1.2790
4, 2410,    1.4392
2, 2410,    0.0000
1, 2420,   7.847671
3, 2420,    1.2754
4, 2420,    1.4326
2, 2420,    0.0000
1, 2430,   7.847671
3, 2430,    1.2718
4, 2430,    1.4261
2, 2430,    0.0000
1, 2440,   7.847671
3, 2440,    1.2683
4, 2440,    1.4197
2, 2441,    0.0000
1, 2450,   7.847671
3, 2450,    1.2648
4, 2450,    1.4135
2, 2450,    0.0000
1, 2460,   7.847671
3, 2460,    1.2614
4, 2460,    1.4074
2, 2460,    0.0000
1, 2470,   7.847671
3, 2470,    1.2580
4, 2470,    1.4014
2, 2470,    0.0000
1, 2480,   7.847671
3, 2480,    1.2546
4, 2480,    1.3955
2, 2480,    0.0000
1, 2490,   7.847671
3, 2490,    1.2513
4, 2490,    1.3897
2, 2490,    0.0000
1, 2500,   7.847671
3, 2500,    1.2481
4, 2500,    1.3840
2, 2500,    0.0000
1, 2510,   7.847671
3, 2510,    1.2448
4, 2510,    1.3784
2, 2510,    0.0000
1, 2520,   7.847671
3, 2520,    1.2417
4, 2520,    1.3729
2, 2520,    0.0000
1, 2530,   7.847671
3, 2530,    1.2385
4, 2530,    1.3675
2, 2530,    0.0000
1, 2540,   7.847671
3, 2540,    1.2354
4, 2540,    1.3622
2, 2540,    0.0000
1, 2550,   7.847671
3, 2550,    1.2323
4, 2550,    1.3569
2, 2550,    0.0000
1, 2560,   7.847671
3, 2560,    1.2293
4, 2560,    1.3518
2, 2560,    0.0000
1, 2570,   7.847671
3, 2570,    1.2263
4, 2570,    1.3468
2, 2570,    0.0000
1, 2580,   7.847671
3, 2580,    1.2233
4, 2580,    1.3418
2, 2580,    0.0000
1, 2590,   7.847671
3, 2590,    1.2203
4, 2590,    1.3369
2, 2590,    0.0000
1, 2600,   7.847671
3, 2600,    1.2174
4, 2600,    1.3321
2, 2600,    0.0000
1, 2610,   7.847671
3, 2610,    1.2145
4, 2610,    1.3274
2, 2610,    0.0000
1, 2620,   7.847671
3, 2620,    1.2116
4, 2620,    1.3227
2, 2620,    0.0000
1, 2630,   7.847671
3, 2630,    1.2088
4, 2630,    1.3181
2, 2630,    0.0000
1, 2640,   7.847671
3, 2640,    1.2060
4, 2640,    1.3136
2, 2640,    0.0000
1, 2650,   7.847671
3, 2650,    1.2032
4, 2650,    1.3092
2, 2650,    0.0000
1, 2660,   7.847671
3, 2660,    1.2004
4, 2660,    1.3048
2, 2660,    0.0000
1, 2670,   7.847671
3, 2670,    1.1977
4, 2670,    1.3005
2, 2670,    0.0000
1, 2680,   7.847671
3, 2680,    1.1950
4, 2680,    1.2963
2, 2680,    0.0000
1, 2690,   7.847671
3, 2690,    1.1923
4, 2690,    1.2921
2, 2690,    0.0000
1, 2700,   7.847671
3, 2700,    1.1896
4, 2700,    1.2880
2, 2700,    0.0000
1, 2710,   7.847671
3, 2710,    1.1869
4, 2710,    1.2839
2, 2710,    0.0000
1, 2720,   7.847671
3, 2720,    1.1843
4, 2720,    1.2799
2, 2720,    0.0000
1, 2730,   7.847671
3, 2730,    1.1817
4, 2730,    1.2760
2, 2730,    0.0000
1, 2740,   7.847671
3, 2740,    1.1791
4, 2740,    1.2721
2, 2740,    0.0000
1, 2750,   7.847671
3, 2750,    1.1766
4, 2750,    1.2683
2, 2750,    0.0000
1, 2760,   7.847671
3, 2760,    1.1740
4, 2760,    1.2645
2, 2760,    0.0000
1, 2770,   7.847671
3, 2770,    1.1715
4, 2770,    1.2607
2, 2770,    0.0000
1, 2780,   7.847671
3, 2780,    1.1690
4, 2780,    1.2571
2, 2780,    0.0000
1, 2790,   7.847671
3, 2790,    1.1665
4, 2790,    1.2534
2, 2790,    0.0000
1, 2800,   7.847671
3, 2800,    1.1641
4, 2800,    1.2498
2, 2800,    0.0000
1, 2810,   7.847671
3, 2810,    1.1616
4, 2810,    1.2463
2, 2810,    0.0000
1, 2820,   7.847671
3, 2820,    1.1592
4, 2820,    1.2428
2, 2820,    0.0000
1, 2830,   7.847671
3, 2830,    1.1568
4, 2830,    1.2393
2, 2830,    0.0000
1, 2840,   7.847671
3, 2840,    1.1544
4, 2840,    1.2359
2, 2840,    0.0000
1, 2850,   7.847671
3, 2850,    1.1520
4, 2850,    1.2326
2, 2850,    0.0000
1, 2860,   7.847671
3, 2860,    1.1497
4, 2860,    1.2292
2, 2860,    0.0000
1, 2870,   7.847671
3, 2870,    1.1474
4, 2870,    1.2260
2, 2870,    0.0000
1, 2880,   7.847671
3, 2880,    1.1450
4, 2880,    1.2227
2, 2880,    0.0000
1, 2890,   7.847671
3, 2890,    1.1427
4, 2890,    1.2195
2, 2890,    0.0000
1, 2900,   7.847671
3, 2900,    1.1405
4, 2900,    1.2163
2, 2900,    0.0000
1, 2910,   7.847671
3, 2910,    1.1382
4, 2910,    1.2132
2, 2910,    0.0000
1, 2920,   7.847671
3, 2920,    1.1359
4, 2920,    1.2101
2, 2920,    0.0000
1, 2930,   7.847671
3, 2930,    1.1337
4, 2930,    1.2070
2, 2930,    0.0000
1, 2940,   7.847671
3, 2940,    1.1315
4, 2940,    1.2040
2, 2940,    0.0000
1, 2950,   7.847671
3, 2950,    1.1293
4, 2950,    1.2010
2, 2950,    0.0000
1, 2960,   7.847671
3, 2960,    1.1271
4, 2960,    1.1981
2, 2960,    0.0000
1, 2970,   7.847671
3, 2970,    1.1249
4, 2970,    1.1951
2, 2970,    0.0000
1, 2980,   7.847671
3, 2980,    1.1228
4, 2980,    1.1922
2, 2980,    0.0000
1, 2990,   7.847671
3, 2990,    1.1206
4, 2990,    1.1893
2, 2990,    0.0000
